image,VLB_BPD
114.png,0.9046623110771179
1140.png,1.1666691303253174
1141.png,1.1093114614486694
1142.png,1.0755019187927246
1143.png,1.6253390312194824
1144.png,1.3014622926712036
1145.png,0.9020863175392151
1146.png,1.3706313371658325
1147.png,1.2026755809783936
1148.png,1.360732078552246
1149.png,1.1625531911849976
115.png,1.5302988290786743
1150.png,1.2653214931488037
1151.png,1.4033926725387573
1152.png,1.0909274816513062
1153.png,1.2057080268859863
1154.png,1.2160606384277344
1155.png,0.9296634197235107
1156.png,1.0806044340133667
1157.png,1.3985728025436401
1158.png,1.0308719873428345
1159.png,1.8298900127410889
116.png,1.3708999156951904
1160.png,1.7845087051391602
1161.png,0.8965198993682861
1162.png,1.0824233293533325
1163.png,0.860675036907196
1164.png,1.891087293624878
1165.png,0.9438421130180359
1166.png,1.393869161605835
1167.png,1.125462293624878
1168.png,1.5907732248306274
1169.png,1.4235931634902954
117.png,0.9953654408454895
1170.png,0.9579638838768005
1171.png,1.1481308937072754
1172.png,0.9149009585380554
1173.png,1.5124255418777466
1174.png,0.997092604637146
1175.png,1.3109201192855835
1176.png,0.9728204607963562
1177.png,1.594270944595337
1178.png,1.3002204895019531
1179.png,0.7028255462646484
118.png,1.5431644916534424
1180.png,1.183357834815979
1181.png,1.289190411567688
1182.png,1.224855899810791
1183.png,1.0988285541534424
1184.png,1.173692226409912
1185.png,1.4639105796813965
1186.png,1.0533803701400757
1187.png,1.0804365873336792
1188.png,0.7823945879936218
1189.png,1.0451141595840454
119.png,0.7687357664108276
1190.png,1.13206946849823
1191.png,1.2087810039520264
1192.png,1.6242594718933105
1193.png,1.5144500732421875
1194.png,0.981293797492981
1195.png,1.0095336437225342
1196.png,1.6812986135482788
1197.png,1.148884892463684
1198.png,0.701662003993988
1199.png,1.1420572996139526
12.png,1.2727723121643066
120.png,1.1540601253509521
1200.png,1.0296765565872192
1201.png,0.8848137855529785
1202.png,1.6285874843597412
1203.png,0.8470116257667542
1204.png,0.9747499823570251
1205.png,1.211487889289856
1206.png,0.7845289707183838
1207.png,1.6351732015609741
1208.png,1.7048624753952026
1209.png,0.8916016221046448
121.png,0.8188022375106812
1210.png,1.4737025499343872
1211.png,1.3420192003250122
1212.png,0.9633670449256897
1213.png,1.8401888608932495
1214.png,1.5092926025390625
1215.png,0.8987648487091064
1216.png,1.1960936784744263
1217.png,1.2918198108673096
1218.png,1.0180429220199585
1219.png,1.4282817840576172
122.png,1.2724196910858154
1220.png,1.4384962320327759
1221.png,1.4211602210998535
1222.png,1.5091819763183594
1223.png,1.0619852542877197
1224.png,0.9840564131736755
1225.png,1.595136284828186
1226.png,1.1116654872894287
1227.png,1.4238897562026978
1228.png,1.2837913036346436
1229.png,1.6198902130126953
123.png,1.5495094060897827
1230.png,0.9157654047012329
1231.png,0.9681717753410339
1232.png,1.0160245895385742
1233.png,1.140802264213562
1234.png,1.9586982727050781
1235.png,1.7862528562545776
1236.png,1.1795330047607422
1237.png,1.3427941799163818
1238.png,1.0295101404190063
1239.png,1.0830460786819458
124.png,1.5793946981430054
1240.png,1.2022258043289185
1241.png,1.3772954940795898
1242.png,0.9294395446777344
1243.png,1.3617993593215942
1244.png,1.215057611465454
1245.png,1.2991700172424316
1246.png,1.1741278171539307
1247.png,1.8101471662521362
1248.png,1.1958965063095093
1249.png,1.0773979425430298
125.png,1.316454529762268
1250.png,1.5853829383850098
1251.png,1.4699240922927856
1252.png,1.703399896621704
1253.png,1.0264488458633423
1254.png,1.170356273651123
1255.png,1.2545475959777832
1256.png,1.2912781238555908
1257.png,1.5952225923538208
1258.png,0.9607863426208496
1259.png,0.8978959321975708
126.png,1.0346564054489136
1260.png,1.019950032234192
1261.png,1.2639869451522827
1262.png,1.6034111976623535
1263.png,1.4130783081054688
1264.png,1.2846225500106812
1265.png,1.273429036140442
1266.png,1.3891340494155884
1267.png,1.8621796369552612
1268.png,1.408808708190918
1269.png,0.617405354976654
127.png,1.1064177751541138
1270.png,0.7215593457221985
1271.png,1.8859210014343262
1272.png,1.8704698085784912
1273.png,2.0506198406219482
1274.png,0.9506727457046509
1275.png,1.0056781768798828
1276.png,1.0899178981781006
1277.png,1.4537737369537354
1278.png,1.3324036598205566
1279.png,1.571649193763733
128.png,1.4429289102554321
1280.png,1.0028936862945557
1281.png,1.116178274154663
1282.png,1.5511386394500732
1283.png,1.464024543762207
1284.png,1.0502121448516846
1285.png,1.2380667924880981
1286.png,0.9409222602844238
1287.png,1.1731081008911133
1288.png,1.2568542957305908
1289.png,0.9640951752662659
129.png,1.686301350593567
1290.png,1.2231645584106445
1291.png,1.7665959596633911
1292.png,1.0291458368301392
1293.png,1.376214623451233
1294.png,1.435289740562439
1295.png,1.6164153814315796
1296.png,1.0687679052352905
1297.png,1.1974146366119385
1298.png,1.0753289461135864
1299.png,1.6419703960418701
13.png,0.9252243041992188
130.png,1.2064812183380127
1300.png,0.8713697195053101
1301.png,1.5568220615386963
1302.png,1.6042429208755493
1303.png,0.8834496736526489
1304.png,1.567434310913086
1305.png,1.7997615337371826
1306.png,1.6658799648284912
1307.png,0.9776961803436279
1308.png,1.191969633102417
1309.png,1.4248738288879395
131.png,1.6152660846710205
1310.png,1.3776065111160278
1311.png,1.044428825378418
1312.png,1.6048264503479004
1313.png,1.3250433206558228
1314.png,1.8850377798080444
1315.png,1.1447820663452148
1316.png,1.0354779958724976
1317.png,1.6846492290496826
1318.png,1.10957670211792
1319.png,1.1530944108963013
132.png,1.2639862298965454
1320.png,1.1987532377243042
1321.png,1.3681609630584717
1322.png,1.1784662008285522
1323.png,0.8635114431381226
1324.png,1.8077425956726074
1325.png,1.7041292190551758
1326.png,0.9141775369644165
1327.png,0.9992178082466125
1328.png,0.8053094148635864
1329.png,1.7051067352294922
133.png,0.8022972941398621
1330.png,1.081138253211975
1331.png,1.1448192596435547
1332.png,1.1830978393554688
1333.png,1.1675822734832764
1334.png,1.2091400623321533
1335.png,1.1108903884887695
1336.png,1.3094234466552734
1337.png,1.1850677728652954
1338.png,1.0201308727264404
1339.png,1.5753016471862793
134.png,1.0543639659881592
1340.png,1.5878053903579712
1341.png,1.1080725193023682
1342.png,1.4593502283096313
1343.png,1.215179681777954
1344.png,1.0966815948486328
1345.png,1.0299190282821655
1346.png,1.7690587043762207
1347.png,1.1846286058425903
1348.png,1.3659437894821167
1349.png,1.3528598546981812
135.png,0.8847135305404663
1350.png,1.0395206212997437
1351.png,1.231941819190979
1352.png,0.9925411343574524
1353.png,1.0363280773162842
1354.png,1.3645272254943848
1355.png,1.8438217639923096
1356.png,1.287485957145691
1357.png,0.918313205242157
1358.png,1.5529680252075195
1359.png,1.3902353048324585
136.png,0.9423031806945801
1360.png,1.2269437313079834
1361.png,0.8054257035255432
1362.png,0.876603364944458
1363.png,1.3696357011795044
1364.png,1.0053315162658691
1365.png,1.1067330837249756
1366.png,1.0640431642532349
1367.png,1.057602047920227
1368.png,1.2323683500289917
1369.png,0.8416363000869751
137.png,1.2875611782073975
1370.png,0.7227602601051331
1371.png,1.060233235359192
1372.png,1.6352144479751587
1373.png,1.4221488237380981
1374.png,1.690877079963684
1375.png,0.7373255491256714
1376.png,1.4835560321807861
1377.png,1.4228174686431885
1378.png,1.075783610343933
1379.png,1.422613263130188
138.png,1.1744967699050903
1380.png,1.3675086498260498
1381.png,0.9620011448860168
1382.png,1.0038968324661255
1383.png,1.066677212715149
1384.png,1.324890375137329
